gene_id	WT1_FB	WT2_FB	WT3_FB	D1_FB	D2_FB	D3_FB
DDB_G0268862	784.932188097806	503.612813910791	658.912436132262	440.497418183562	613.297471153268	298.12132711527
DDB_G0268864	415.372675413625	378.581919002223	351.626198311583	300.184534013122	388.731477927955	215.662236636578
DDB_G0268866	106.897379702036	123.286277770309	92.8045684693327	134.360216357148	153.324367788317	125.274387458012
DDB_G0268868	682.616124668714	678.656066782787	720.78214844515	1124.20383559589	656.66193881057	675.530241229282
DDB_G0268870	3176.37928257478	3849.78848509173	3895.72955196821	2559.64715971529	4073.93686330473	2453.15794174108
DDB_G0268872	1907.35467496918	1118.88112467016	1539.52467471904	1756.88738603714	979.572349758692	2418.27140346163
DDB_G0268874	1236.95539369499	1220.65045773528	1218.8333325639	3290.12453851776	2258.04978015521	3648.81475368211
DDB_G0268876	1270.55171302991	1239.25970721004	1328.13649098334	2057.07192005026	1102.69646328567	2697.3637096972
DDB_G0268878	25.9607922133516	21.5169447051955	24.7478849251554	25.5114334855345	41.815736669541	55.5013108991194
DDB_G0268880	262.662132982145	238.431008895409	208.294698120058	220.248709091781	274.125384833658	461.453756332678
DDB_G0268882	186.306861766405	211.680212775437	153.64311891034	62.9282025976517	181.201525568011	22.2005243596478
DDB_G0268884	4213.28386568453	5388.54080103625	4676.31908898248	2586.8593554332	7817.21966072253	686.630503409106
DDB_G0268886	17554.0768524986	10632.8599186431	15375.6546716247	7261.4043510993	11445.896365046	2375.45610648231
DDB_G0268888	2444.89578432799	1545.73078449756	1984.98660337184	2419.33427554485	2063.68404119124	2413.51414824171
DDB_G0268890	88.5721146102582	103.513950203373	90.7422447255697	119.903737382012	74.3390874125173	112.588373538214
DDB_G0268892	742.173236216991	1393.36755442293	1163.1505914823	4310.58187793914	3114.49801638692	5558.05984861181
DDB_G0268894	0	1.16307809217273	1.03116187188147	0	2.32309648164117	0
DDB_G0268898	444.387678475606	460.5789245004	434.1191480621	687.107941877062	519.599246393741	742.131814308225
DDB_G0268900	7.63552712157399	16.8646323365046	12.3739424625777	35.7160068797483	19.3591373470097	34.8865382794465
DDB_G0268902	15.271054243148	21.5169447051955	20.6232374376295	53.5740103196224	27.1027922858136	19.0290208796981
DDB_G0268904	1044.54011023132	1732.40481829128	962.074026465415	487.268379573708	361.628685642142	656.501220349584
DDB_G0268910	21.3794759404072	27.9138742121455	28.8725324126813	65.4793459462051	36.3951782123783	52.3298074191697
DDB_G0268912	0	0	4.1246474875259	0	2.32309648164117	1.58575173997484
DDB_G0268914	1864.59572308837	1129.93036654581	1529.21305600023	2483.11285925869	1035.32666531808	1362.16074463839
DDB_G0268916	45.8131627294439	59.3169827008091	35.0595036439701	66.3297270623896	54.9799500655076	20.6147726196729
DDB_G0268918	47.3402681537587	71.5293026686228	53.6204173378366	127.557167427672	93.6982247595271	82.4590904786917
DDB_G0268920	3651.30906953668	2302.31308345592	2998.61872343133	1967.78190285089	2458.61044307023	1874.35855665026
DDB_G0268922	771.188239278973	675.166832506269	806.368583811313	700.714039736013	728.677929741446	602.585661190439
DDB_G0268924	971.239049864211	617.012927897632	825.960659377061	1239.85566739698	780.560417831432	731.031552128401
DDB_G0268926	0	0	0	0	0.774365493880389	3.17150347994968
DDB_G0268928	6380.24646278722	6459.15418488125	5617.76987801027	3339.44664325646	3782.00107211182	764.332338667873
DDB_G0268930	13.7439488188332	6.39692950695001	10.3116187188147	13.6060978589517	13.938578889847	15.8575173997484
DDB_G0268932	6.10842169725919	9.30462473738183	5.15580935940737	2.55114334855345	12.3898479020862	1.58575173997484
DDB_G0268934	102.316063429091	103.513950203373	80.430626006755	111.399926220167	170.360408653686	139.546153117786
DDB_G0268938	401.628726594792	524.5482195699	471.240975449834	461.756946088174	513.404322442698	394.852183253735
DDB_G0268940	74.8281657914251	68.0400683921046	74.2436547754661	120.754118498196	78.9852803757997	242.620016216151
DDB_G0268942	9.16263254588878	2.32615618434546	10.3116187188147	15.3068600913207	13.1642133959666	36.4722900194213
DDB_G0268944	65.6655332455363	36.6369599034409	100.022701572503	82.4869682698948	61.1748740165507	126.860139197987
DDB_G0268946	59.5571115482771	13.9569371060727	63.9320360566514	85.8884927346327	30.2002542613352	77.7018352587671
DDB_G0268948	1954.69494312294	2917.58139421529	2578.93584157557	4739.17396049612	3660.4256895726	994.266340964225
DDB_G0268950	48.8673735780735	36.0554208573546	34.0283417720886	79.9358249213413	58.8517775349096	17.4432691397232
DDB_G0268952	0	1.16307809217273	1.03116187188147	0	0	1.58575173997484
DDB_G0268954	3.05421084862959	0.581539046086364	2.06232374376295	4.25190558092241	3.09746197552156	3.17150347994968
DDB_G0268956	1.5271054243148	1.74461713825909	1.03116187188147	0	1.54873098776078	0
DDB_G0268958	15.271054243148	30.8215694425773	230.98025930145	48.4717236225155	20.1335028408901	79.287586998742
DDB_G0268960	10.6897379702036	15.1200151982455	8.24929497505179	13.6060978589517	14.7129443837274	3.17150347994968
DDB_G0268962	6.10842169725919	9.88616378346819	5.15580935940737	17.8580034398741	20.9078683347705	7.9287586998742
DDB_G0268964	58.0300061239623	46.5231236869091	28.8725324126813	48.4717236225155	49.5593916083449	84.0448422186665
DDB_G0268966	2731.99160409917	3331.05565598269	3025.42893210024	4214.48881181029	3270.91984615076	2955.8412433131
DDB_G0268968	1075.08221871762	978.730214563351	1127.05992596645	884.396360831862	1208.78453594729	639.05795120986
DDB_G0268970	142.020804461276	239.594086987582	190.764946298073	221.94947132415	256.314978474409	196.63321575688
DDB_G0268974	0	0.581539046086364	1.03116187188147	1.70076223236896	2.32309648164117	134.788897897861
DDB_G0268976	0	1.16307809217273	0	0	0.774365493880389	0
DDB_G0268978	4.58131627294439	0	1.03116187188147	0.850381116184482	1.54873098776078	6.34300695989936
DDB_G0268980	0	0.581539046086364	5.15580935940737	0.850381116184482	3.87182746940194	1.58575173997484
DDB_G0268982	22.906581364722	18.6092494747637	18.5609136938665	13.6060978589517	10.0667514204451	14.2717656597736
DDB_G0268984	140.493699036961	155.270925305059	129.926395857066	29.7633390664569	120.801017045341	11.1002621798239
